ID,Code,Scientific Name,Common Name
2543,COWA4,Coprosma waimeae,olena
2549,COBO2,Cordia boissieri,Anacahuita
2550,COBO3,Cordia borinquensis,Muneco
2551,COCO5,Cordia collococca,Red manjack
2555,COLA12,Cordia laevigata,Smooth manjack
2556,COLI7,Cordia lima,Lija
2559,COPA16,Cordia parvifolia,Small-leaf geigertree
2564,COSU2,Cordia subcordata,Kou
2567,COFR2,Cordyline fruticosa,Tiplant
2587,COOB4,Cornutia obovata,Nigua
2590,COVA4,Coronilla valentina,Mediterranean crownvetch
2596,COLA6,Corynocarpus laevigatus,Karaka nut
2602,COFR3,Cotoneaster franchetii,Orange cotoneaster
2605,COLA18,Cotoneaster lacteus,Milkflower cotoneaster
2606,COLU5,Cotoneaster lucidus,Shiny cotoneaster
2607,COPA,Cotoneaster pannosus,Silverleaf cotoneaster
2793,CRCU,Crescentia cujete,Calabash tree
2795,CRPO6,Crescentia portoricensis,Higuero de sierra
2796,CRPA,Crinodendron patagua,Patagua
2799,CRRH,Crossopetalum rhacoma,Maidenberry
2800,CRBI2,Crossosoma bigelovii,Ragged rockflower
2801,CRCA4,Crossosoma californicum,California rockflower
2802,CRLO3,Crotalaria longirostrata,Longbeak rattlebox
2803,CRSA8,Crotalaria saltiana,African rattlebox
2821,CRAL2,Cryptocarya alba,Peumo
2822,CRMA8,Cryptocarya mannii,Holio
2823,CRJA,Cryptomeria japonica,Japanese red cedar
2825,CULA,Cunninghamia lanceolata,Blue chinese fir
2826,CUAM,Cupania americana,Guara
2828,CUTR,Cupania triquetra,Guara blanca
2829,CUAN,Cupaniopsis anacardioides,Carrotwood
2830,CULE,Cupressocyparis leylandii,Leyland cypress
2831,CUAB,Cupressus abramsiana,Santa cruz island cypress
2832,CUAR,Cupressus arizonica,Arizona cypress
2833,CUBA,Cupressus bakeri,Baker cypress
2834,CUFO2,Cupressus forbesii,Tecate cypress
2835,CUFU,Cupressus funebris,Chinese weeping cypress
2836,CUGO,Cupressus goveniana,Gowen cypress
2837,CUGU,Cupressus guadalupensis,Guadalupe cypress
2838,CULU,Cupressus lusitanica,Cedar-of-Goa
2839,CUMA2,Cupressus macnabiana,MacNab cypress
2840,CUMA,Cupressus macrocarpa,Monterey cypress
2841,CUSA,Cupressus sargentii,Sargent cypress
2842,CUSE,Cupressus sempervirens,Italian cypress
2912,CYAN,Cyathea andina,Parrotfeather treefern
2913,CYAR,Cyathea arborea,Tree-fern
2914,CYAR13,Cyathea armata,Creeping treefern
2915,CYBO3,Cyathea borinquena,Birdwing treefern
2916,CYCO18,Cyathea cooperi,Cooper's cyathea
2917,CYFU,Cyathea furfuracea,Jamaican treefern
2918,CYPA7,Cyathea parvula,Small treefern
2919,CYPU8,Cyathea pungens,Spiny treefern
2920,CYTE10,Cyathea tenera,Helecho gigante
2923,CYRE11,Cycas revoluta,Sago palm
2924,CYGL,Cyclobalanopsis glauca,Cyclobalanopsis glauca
2926,CYPO2,Cynometra portoricensis,Oreganillo falso
3023,CYDA2,Cytisus x dallimorei,Dallimore's spanishbroom
3026,CYST7,Cytisus striatus,Striated broom
3027,CYVI8,Cytisus villosus,Hairybroom
3034,DALA11,Daphne laureola,Spurgelaurel
3035,DAAM2,Daphnopsis americana,Burn nose
3036,DAHE2,Daphnopsis helleriana,Heller's cieneguillo
3037,DAPH,Daphnopsis philippiana,Emajagua de sierra
3050,DEHA3,Dendromecon harfordii,Harford's tree poppy
3051,DERI,Dendromecon rigida,Tree poppy
3052,DEAR,Dendropanax arboreus,Angelica tree
3053,DELA3,Dendropanax laurifolius,Palo de vaca
3068,DIIN6,Dillenia indica,Chalta
3069,DISU11,Dillenia suffruticosa,Shrubby dillenia
3070,DIBL3,Diospyros blancoi,Mabolo
3071,DIEB2,Diospyros ebenum,Ebony
3072,DIHI4,Diospyros hillebrandii,Elama
3074,DIMA24,Diospyros maritima,Malaysian persimmon
3075,DIRE6,Diospyros revoluta,Black apple
3076,DISA10,Diospyros sandwicensis,Lama
3077,DISI3,Diospyros sintenisii,Chinese persimmon
3091,DIMY,Ditta myricoides,Jaboncillo
3092,DOVI,Dodonaea viscosa,Florida hopbush
3093,DOHE2,Dovyalis hebecarpa,Ceylon gooseberry
3094,DRFR2,Dracaena fragrans,Fragrant dracaena
3095,DRWI,Drimys winteri,Canelo
3096,DRAL5,Drypetes alba,Cafeillo
3098,DRGL2,Drypetes glauca,Varital
3099,DRIL,Drypetes ilicifolia,Rosewood
3100,DRLA,Drypetes lateriflora,Guiana palm
3125,EBEB,Ebenopsis ebano,Texas ebony
3126,ECCA5,Echium candicans,Pride of madeira
3132,ELMU,Elaeagnus multiflora,Cherry silverberry
3133,ELPU,Elaeagnus pungens,Thorny olive
3135,ELGU,Elaeis guineensis,African oil palm
3136,ELBI,Elaeocarpus bifidus,Kalia
3137,ELGL,Elaeocarpus glabripetalus,Elaeocarpus glabripetalus
3142,EMCO,Embothrium coccineum,Notro
3150,ERPU18,Eranthemum pulchellum,Blue-sage
3151,ERAR27,Ericameria arborescens,Goldenfleece
3152,ERBL2,Ericameria bloomeri,Rabbitbush
3153,ERBR13,Ericameria brachylepis,Chaparral goldenbush
3154,ERCR7,Ericameria crispa,Crisped goldenbush
3155,ERER11,Ericameria ericoides,California goldenbush
3156,ERGI5,Ericameria gilmanii,Whiteflower goldenbush
3157,ERLI6,Ericameria linearifolia,Narrowleaf goldenbush
3158,EROP2,Ericameria ophitidis,Serpentine goldenbush
3159,ERPA15,Ericameria palmeri,Palmer's goldenbush
3160,ERPA29,Ericameria paniculata,Mojave rabbitbrush
3161,ERPA24,Ericameria parishii,Parish's rabbitbrush
3162,ERPA30,Ericameria parryi,Parry's rabbitbrush
3163,ERPI7,Ericameria pinifolia,Pinebush
3164,ERRE8,Ericameria resinosa,Columbian goldenbush
3165,ERTE18,Ericameria teretifolia,Green rabbitbrush
3166,ERUI2,Ericameria x uintahensis,Uinta rubber rabbitbrush
3167,ERJA,Eriobotrya japonica,Loquat tree
3170,ERCA6,Eriodictyon californicum,California yerba santa
3175,ERFR4,Erithalis fruticosa,Blacktorch
3177,ERLI5,Ernodea littoralis,Coughbush
3192,ERRU4,Erythroxylum rufum,Rufous false cocaine
3193,ERUR4,Erythroxylum urbanii,Urban's false cocaine
3194,ESRU4,Escallonia rubra,Redclaws
3197,EUAL80,Eucalyptus albens,Whitebox
3198,EUAM81,Eucalyptus amygdalina,Blackpeppermint
3199,EUBO,Eucalyptus botryoides,Southern mahogany
3200,EUBR2,Eucalyptus bridgesiana,Applebox
3201,EUCA,Eucalyptus calophylla,Redgum
3202,EUCA1,Eucalyptus camaldulensis,Red gum eucalyptus
3203,EUCA2,Eucalyptus camphora,Swamp gum eucalyptus
3204,EUCI,Eucalyptus cinerea,Silver dollar eucalyptus
3205,COCI,Corymbia citriodora,Lemonscented gum
3206,EUCL,Eucalyptus cladocalyx,Sugargum
3207,EUCO3,Eucalyptus cornuta,Yate
3208,EUCR,Eucalyptus crebra,Narrowleaf red ironbark
3209,EUDE2,Eucalyptus deanei,Roundleaf gum
3210,EUDE,Eucalyptus deglupta,Mindanao gum
3211,EUDI,Eucalyptus diversicolor,Karri eucalyptus
3212,EUFI81,Corymbia ficifolia,Redflower gum
3213,EUGL,Eucalyptus globulus,Blue gum eucalyptus
3214,EUGO,Eucalyptus gomphocephala,Tuart
3215,EUGO2,Eucalyptus goniocalyx,Mountain graygum
3216,EUGR,Eucalyptus grandis,Flooded gum eucalyptus
3217,EUGU2,Eucalyptus gummifera,Red bloodwood
3218,EUGU,Eucalyptus gunnii,Cider gum eucalyptus
3219,EULE,Eucalyptus leucoxylon,White ironbark
3220,EUMA4,Eucalyptus marginata,Jarrah
3221,EUMI,Eucalyptus microcorys,Australian tallowwood
3222,EUMO5,Eucalyptus x mortoniana,Morton eucalyptus
3223,EUPA,Eucalyptus paniculata,Gray ironbark
3224,EUPI,Eucalyptus pilularis,Blackbutt
3225,EUPO,Eucalyptus polyanthemos,Sliver dollar eucalyptus
3226,EUPU,Eucalyptus pulchella,White peppermint
3227,EUPU2,Eucalyptus pulverulenta,Silverleaf mountain gum
3228,EURA4,Eucalyptus raveretiana,Black ironbox
3229,EURE2,Eucalyptus resinifera,Redmahogany
3230,EURO,Eucalyptus robusta,Beakpod euclayptus
3231,EURU,Eucalyptus rudis,Desert gum eucalyptus
3232,EUSA,Eucalyptus saligna,Sydney blue gum
3233,EUSI,Eucalyptus sideroxylon,Mugga ironbark
3234,EUTE,Eucalyptus tereticornis,Horn cap eucalyptus
3235,EUTO11,Eucalyptus torquata,Coral gum
3236,EUUR,Eucalyptus urophylla,Timor white gum
3237,EUVI,Eucalyptus viminalis,Ribbon gum eucalyptus
3239,EUAX,Eugenia axillaris,White stopper
3240,EUBE4,Eugenia bellonis,Puerto rico stopper
3241,EUBI,Eugenia biflora,Blackrodwood
3242,EUBO3,Eugenia boqueronensis,Sierra de cayey stopper
3243,EUBO4,Eugenia borinquensis,Guayabota de sierra
3244,EUCA10,Eugenia cacuminis,Cerro torrecilla stopper
3245,EUCO4,Eugenia confusa,Redberry stopper
3246,EUCO5,Eugenia cordata,Lathberry
3247,EUCO13,Eugenia corozalensis,Sperry guava
3248,EUDO,Eugenia domingensis,Serrette guave
3249,EUEA,Eugenia earhartii,Earhart's stopper
3250,EUEG,Eugenia eggersii,Guasabara
3251,EUFO3,Eugenia foetida,Boxleaf stopper
3252,EUGL6,Eugenia glabrata,Smooth rodwood
3253,EUHA4,Eugenia haematocarpa,Luquillo mountain stopper
3254,EUKO,Eugenia koolauensis,Nioi
3255,EULA9,Eugenia laevis,Bayamon stopper
3256,EULI,Eugenia ligustrina,Privet stopper
3257,EUMO,Eugenia monticola,Birdcherry
3258,EUPA12,Eugenia padronii,Padron's stopper
3259,EUPR4,Eugenia procera,Rockmyrtle
3260,EUPS,Eugenia pseudopsidium,Christmas cherry
3261,EURE7,Eugenia reinwardtiana,Mountain stopper
3262,EURH,Eugenia rhombea,Red stopper
3263,EUSE9,Eugenia serrasuela,Serrasuela
3264,EUSE10,Eugenia sessiliflora,Sessileleaf stopper
3265,EUST3,Eugenia stahlii,Stahl's stopper
3266,EUST6,Eugenia stewardsonii,Stewardson's stopper
3267,EUUN,Eugenia underwoodii,Underwood's stopper
3268,EUUN2,Eugenia uniflora,Surinam cherry
3269,EUWO2,Eugenia woodburyana,Woodbury's stopper
3270,EUXE,Eugenia xerophytica,Aridland stopper
3278,EUFO,Euonymus fortunei,Winter creeper
3280,EUJA,Euonymus japonicus,Evergreen euonymus
3288,EULA8,Euphorbia lactea,Mottled spurge
3290,EUMI9,Euphorbia milii,Christplant
3292,EUNE4,Euphorbia neriifolia,Indian spurgetree
3295,EUTI,Euphorbia tirucalli,Indiantree spurge
3296,EUSA6,Eurya sandwicensis,Anini
3297,EUCH4,Euryops chrysanthemoides,Bull's eye
3298,EUMU,Euryops multifidus,Hawk's eye
3299,EUPE,Euryops pectinatus,Golden euryops
3304,EXCA,Exostema caribaeum,Princewood
3305,EXEL,Exostema ellipticum,Plateado
3306,EXPA,Exothea paniculata,Butterbough
3315,FAOC,Faramea occidentalis,False coffee
3316,FAJA,Fatsia japonica,Japanese aralia
3321,FEWI,Ferocactus wislizeni,Candy barrelcactus
3323,FIAM,Ficus americana,Jamaican cherry fig
3325,FIBE2,Ficus benghalensis,Indian banyan
3326,FIBE,Ficus benjamina,Benjamin fig
3329,FIDR3,Ficus drupacea,Brown-woolly fig
3330,FIEL,Ficus elastica,Rubber plant
3331,FILY,Ficus lyrata,Fiddle leaf fig
3333,FINE,Ficus lutea,Lagos rubbertree
3335,FIOB,Ficus obtusifolia,Amate
3337,FIPU2,Ficus pumila,Climbingfig
3339,FIRU,Ficus rubiginosa,Rustyleaf fig
3340,FIST,Ficus stahlii,Jaguey
3341,FITR,Ficus trigonata,Jaguey blanco
3367,FOJA,Fortunella japonica,Round kumquat
3368,FOMA2,Fortunella margarita,Oval kumquat
3374,FRCA12,Frangula californica,California buckthorn
3400,FRCA6,Fremontodendron californicum,California flannelbush
3401,FRDE2,Fremontodendron decumbens,Pine hill flannelbush
3402,FRME2,Fremontodendron mexicanum,Mexican flannelbush
3403,FUBO,Fuchsia boliviana,Bolivian fuchsia
3407,FUEL,Funtumia elastica,Silkrubber
3411,GAHE4,Garberia heterophylla,Garberia
3412,GADU3,Garcinia dulcis,Gourka
3413,GAHE5,Garcinia hessii,Lemon saptree
3414,GAMA10,Garcinia mangostana,Mangosteen
3415,GAPO2,Garcinia portoricensis,Palo de cruz
3416,GAAN6,Gardenia augusta,Cape jasmine
3417,GABR,Gardenia brighamii,Forest gardenia
3418,GAMA6,Gardenia mannii,Oahu gardenia
3419,GARE,Gardenia remyi,Remy's gardenia
3420,GATA,Gardenia taitensis,Tahitian gardenia
3421,GABU2,Garrya buxifolia,Dwarf silktassel
3422,GACO9,Garrya congdonii,Chaparral silktassel
3423,GAEL,Garrya elliptica,Wavyleaf silktassel
3424,GAFA5,Garrya fadyenia,Fadyen's silktassel
3425,GAFL,Garrya flavescens,Silktassel
3426,GAFR,Garrya fremontii,Silk tassle
3427,GAOV,Garrya ovata,Eggleaf silktassel
3428,GAVE2,Garrya veatchii,Canyon silktassel
3429,GAWR3,Garrya wrightii,Wright's silktassel
3430,GAAT,Gaussia attenuata,Llume
3437,GESE,Gelsemium sempervirens,Evening trumpetflower
3464,GOEL,Goetzea elegans,Mata buey
3465,GOLI,Gomidesia lindeniana,Grand merisier
3466,GOCO,Gonocalyx concolor,Island brittleleaf
3469,GOLA,Gordonia lasianthus,Loblolly bay
3470,GOBA,Gossypium barbadense,Creole cotton
3472,GOTH,Gossypium thurberi,Thurber's cotton
3473,GOTO,Gossypium tomentosum,Hawai'i cotton
3479,GRPI4,Graptophyllum pictum,Caricature plant
3480,GRBA,Grevillea banksii,Kahiliflower
3481,GRNO,Grevillea x Noellii,Noel's Grevillea
3482,GRRO,Grevillea robusta,Silk oak
3483,GRBI2,Grewia biloba,Bilobed grewia
3484,GUAN,Guaiacum angustifolium,Texas lignum-vitae
3485,GUOF,Guaiacum officinale,Roughbark lignum-vitae
3486,GUSA,Guaiacum sanctum,Lignum-vitae
3487,GUDI,Guapira discolor,Beeftree
3488,GUFR,Guapira fragrans,Black mampoo
3491,GUGL3,Guarea glabra,Alligatorwood
3492,GUGU,Guarea guidonia,American muskwood
3493,GUBL,Guatteria blainii,Haya minga
3494,GUCA2,Guatteria caribaea,Haya blanca
3495,GUUL,Guazuma ulmifolia,Guacima
3501,GUSC,Guettarda scabra,Roughleaf velvet seed
3503,GUCO,Gundlachia corymbosa,Yambush
3504,GYLA,Gyminda latifolia,Falsebox
3505,GYLU,Gymnanthes lucida,Oysterwood
3508,HASA2,Haenianthus salicifolius,Palo de hueso
3515,HAAX,Hamelia axillaris,Balsamillo
3516,HAPA3,Hamelia patens,Scarletbush
3517,HAAR4,Harpullia arborea,Tulip-wood tree
3518,HAPO2,Harrisia portoricensis,Puerto rico applecactus
3519,HAPA10,Havardia pallens,Haujillo
3523,HEFR,Hebe x franciscana,Francisco hebe
3524,HESP,Hebe speciosa,New zealand hebe
3525,HEAR2,Hedyosmum arborescens,Cigarbush
3537,HESA,Heimia salicifolia,Shrubby yellowcrest
3538,HEPE8,Helichrysum petiolare,Licorice plant
3539,HEJA,Helicteres jamaicensis,Screwtree
3540,HEPA3,Helietta parvifolia,Barreta
3543,HEFA5,Henriettea fascicularis,Camasey peludo
3544,HEMA11,Henriettea macfadyenii,Macfadyen's camasey
3545,HEME5,Henriettea membranifolia,Thinleaf camasey
3547,HESO,Hernandia sonora,Mago
3551,HEAR,Heteromeles arbutifolia,Toyon
3553,HECY,Heterotrichum cymosum,Camasey terciopelo
3562,HIAR,Hibiscus arnottianus,White rosemallow
3563,HIBR,Hibiscus brackenridgei,Brackenridge's rosemallow
3564,HICA6,Hibiscus calyphyllus,Lemonyellow rosemallow
3567,HIEL,Hibiscus elatus,Mahoe
3569,HIKO,Hibiscus kokio,Red rosemallow
3572,HIPE3,Hibiscus pernambucensis,Seaside mahoe
3573,HIROSI,Hibiscus rosa-sinensis,Chinese hibiscus
3575,HITI,Hibiscus tiliaceus,Sea hibiscus
3577,HIWA,Hibiscus waimeae,White kauai rosemallow
3578,HIPA4,Hillia parasitica,Tibey trepador
3579,HIMA,Hippomane mancinella,Manchineel
3581,HIRU2,Hirtella rugosa,Teta de burra cimarrona
3582,HITR3,Hirtella triandra,Pigeonberry
3583,HOSA2,Holmskioldia sanguinea,Chinese hatplant
3586,HORA,Homalium racemosum,White cogwood
3594,HYCL,Hyeronima clusioides,Cedro macho
3595,HYUN3,Hylocereus undatus,Nightblooming cactus
3596,HYCO,Hymenaea courbaril,Courbaril
3598,HYTR,Hypelate trifoliata,Inkwood
3600,HYLA8,Hyperbaena laurifolia,Limestone snakevine
3608,HYGA,Hypericum galioides,Bedstraw st. johnswort
3609,HYKA,Hypericum kalmianum,Kalm's st. johnswort
3614,HYMO2,Hypericum x moseranum,St. johnswort
3621,ILAT,Ilex x attenuata,Topal holly
3624,ILAN,Ilex anomala,Hawai'i holly
3625,ILAQ,Ilex aquifolium,English holly
3626,ILCA,Ilex cassine,Dahoon
3627,ILCO3,Ilex cookii,Te
3628,ILCO,Ilex coriacea,Large gallberry
3629,ILCO2,Ilex cornuta,Chinese holly
3630,ILCR,Ilex crenata,Japanese holly
3633,ILGL,Ilex glabra,Inkberry
3634,ILGU,Ilex guianensis,Maconcona
3636,ILKR,Ilex krugiana,Tawnyberry holly
3639,ILMA,Ilex macfadyenii,Caribbean holly
3641,ILMY,Ilex myrtifolia,Myrtle dahoon
3642,ILNI,Ilex nitida,Puerto rico holly
3643,ILOP,Ilex opaca,American holly
3644,ILPA2,Ilex paraguayensis,Paraguay tea
3645,ILSI,Ilex sideroxyloides,Gongolin
3646,ILSI2,Ilex sintenisii,Sintenis' holly
3647,ILUR,Ilex urbaniana,Urban's holly
3648,ILVE,Ilex verticillata,Common winterberry
3649,ILVO,Ilex vomitoria,Yaupon
3650,ILFL,Illicium floridanum,Florida anisetree
3651,ILPA,Illicium parviflorum,Yellow anisetree
3656,INTI,Indigofera tinctoria,True indigo
3657,ININ,Inga ingoides,Icecream bean
3658,INLA,Inga laurina,Sweetpea
3659,INNO,Inga nobilis,Guama venezolano
3660,INVE,Inga vera,River koko
3663,ISHO2,Isodendrion hosakae,Cindercone isodendrion
3669,IXAC,Ixora acuminata,Bola de nieve
3670,IXCO,Ixora coccinea,Scarlet jungleflame
3671,IXFE,Ixora ferrea,Palo de hierro
3672,IXPA,Ixora pavetta,Torch tree
3673,IXTH,Ixora thwaitesii,White jungleflame
3675,JAAR2,Jacquinia armillaris,Braceletwood
3676,JABE,Jacquinia berteroi,Bois bande
3677,JAKE,Jacquinia keyensis,Joewood
3678,JAPA3,Jacquinia pauciflora,Thicketwood
3679,JAUM,Jacquinia umbellata,Chirriador
3685,JASA,Jasminum sambac,Arabian jasmine
3690,JAHE,Jatropha hernandiifolia,Wild oilnut
3691,JAIN,Jatropha integerrima,Peregrina
3692,JAMU,Jatropha multifida,Coralbush
3706,JUAS,Juniperus ashei,Ashe juniper
3707,JUCA1,Juniperus californica,California juniper
3708,JUCH,Juniperus chinensis,Chinese juniper
3709,JUCO2,Juniperus coahuilensis,Redberry juniper
3710,JUCO1,Juniperus communis,Common juniper
3711,JUCO3,Juniperus conferta,Shore juniper
3712,JUDE,Juniperus deppeana,Alligator juniper
3713,JUEX,Juniperus excelsa,Junipero
3714,JUFL,Juniperus flaccida,Drooping juniper
3715,JUFO,Juniperus formosana,Formosan juniper
3716,JUMO,Juniperus monosperma,One seed juniper
3717,JUOC,Juniperus occidentalis,Western juniper
3718,JUOS,Juniperus osteosperma,Utah juniper
3719,JUPI,Juniperus pinchotii,Pinchot juniper
3720,JUSC,Juniperus scopulorum,Rocky mountain juniper
3721,JUVI,Juniperus virginiana,Eastern red cedar
3722,JUBR6,Justicia brandegeeana,Shrimpplant
3723,JUCA8,Justicia californica,Beloperone
3724,JUCA9,Justicia candicans,Arizona water-willow
3725,KAAN,Kalmia angustifolia,Sheep laurel
3726,KACA2,Kalmia carolina,Carolina laurel
3727,KACU,Kalmia cuneata,Whitewicky
3728,KAHI2,Kalmia hirsuta,Hairy laurel
3729,KALA,Kalmia latifolia,Mountain laurel
3730,KAPO,Kalmia polifolia,Bog laurel
3731,KALE,Kalmiopsis leachiana,North umpqua kalmiopsis
3734,KAHU,Karwinskia humboldtiana,Coyotillo
3743,KHSE2,Khaya senegalensis,Senegal mahogany
3744,KLHO,Kleinhovia hospita,Guest tree
3756,KRFE,Krugiodendron ferreum,Leadwood
3774,LAPR2,Laetia procera,Cuero de rana
3778,LARA,Laguncularia racemosa,White mangrove
3779,LAAC,Lantana achyranthifolia,Brushland shrubverbena
3780,LACA2,Lantana camara,Lantana
3781,LACA8,Lantana canescens,Hammock shrubverbena
3782,LAEX,Lantana exarata,Caribbean shrubverbena
3783,LAIN15,Lantana insularis,Island lantana
3784,LAIN2,Lantana involucrata,Buttonsage
3785,LARE2,Lantana reticulata,Netted shrubverbena
3786,LAST2,Lantana strigosa,Rough shrubverbena
3787,LAUR2,Lantana urticoides,West indian shrubverbena
3788,LAVE4,Lantana velutina,Velvet shrubverbena
3789,LAPO,Laplacea portoricensis,Nino de cota
3796,LATR2,Larrea tridentata,Creosote bush
3798,LANO,Laurus nobilis,Bay laurel
3799,LAAN81,Lavandula angustifolia,English lavender
3800,LAIN5,Lawsonia inermis,Henna
3802,LEKR2,Leandra krugii,Mt. cerrote angleflower
3803,LECO8,Ledum x columbianum,Coast labradortea
3804,LEGL,Ledum glandulosum,Western labrador tea
3805,LEGR,Ledum groenlandicum,Labrador tea
3806,LEPA11,Ledum palustre,Marsh labrador tea
3811,LESQ,Lepidospartum squamatum,California broomsage
3814,LEFL3,Leptospermum flavescens,Common teatree
3815,LELA12,Leptospermum laevigata,Coastal teatree
3816,LESC2,Leptospermum scoparium,Broom teatree
3819,LELE,Leucaena leucocephala,White lead tree
3820,LEPU3,Leucaena pulverulenta,Great leadtree
3821,LERE5,Leucaena retusa,Littleleaf leadtree
3822,LECA12,Leucophyllum candidum,Brewster barometerbush
3823,LEFR3,Leucophyllum frutescens,Texas barometer bush
3824,LEMI4,Leucophyllum minus,Big bend barometerbush
3825,LEAX,Leucothoe axillaris,Coastal doghobble
3826,LEDA,Leucothoe davisiae,Sierra laurel
3827,LEFO,Leucothoe fontanesiana,Highland doghobble
3832,LIBR5,Licaria brittoniana,Maria laurel
3833,LIPA9,Licaria parvifolia,Puerto Rican cinnamon
3834,LITR,Licaria triandra,Pepperleaf sweetwood
3835,LIVU,Ligustrum vulgare,Common privet
3837,LIJA,Ligustrum japonicum,Japanese privet
3838,LILU,Ligustrum lucidum,Glossy privet
3840,LIOV,Ligustrum ovalifolium,California privet
3843,LIAR10,Limonium arborescens,Tree limonium
3846,LISU8,Lindera subcoriacea,Bog spicebush
3847,LIGR6,Lippia graveolens,Mexican oregano
3853,LICH4,Litchi chinensis,Lychee
3854,LIDE,Lithocarpus densiflorus,Tanoak
3856,LIMO4,Lithrea molleoides,Aroeira blanca
3858,LICH,Livistona chinensis,Chinese fan palm
3870,LOGL2,Lonchocarpus glaucifolius,Geno
3872,LOPU4,Lonchocarpus punctatus,Dotted lancepod
3900,LOCO9,Lophostemon confertus,Vinegartree
3927,LYFE,Lyonia ferruginea,Lyonia tree
3928,LYFR3,Lyonia fruticosa,Coastalplain staggerbush
3932,LYRU2,Lyonia rubiginosa,St. thomas staggerbush
3933,LYTR3,Lyonia truncata,Dominican staggerbush
3934,LYFL,Lyonothamnus floribundus,Lyontree
3935,LYBA,Lysiloma bahamensis,Wild tamarind
3936,LYLA,Lysiloma latisiliquum,Bahama lysiloma
3937,LYSA5,Lysiloma sabicu,Horseflesh mahogany
3941,MAIN8,Macadamia integrifolia,Macadamia nut
3942,MAMA28,Macaranga mappa,Pengua
3943,MATA3,Macaranga tanarius,Parasol leaf tree
3944,MALU2,Machaerium lunatum,Palo de hoz
3946,MAWO3,Machaonia woodburyana,Alfilerillo
